rounds\state,1,3,9,13,15
30,15,9,9,15,15
11,1,13,9,13,15
7,1,15,9,15,15
29,15,9,9,15,1
33,15,15,9,15,1
10,15,9,9,13,13
20,15,15,9,15,15
28,15,15,9,13,15
22,15,9,9,15,15
36,15,15,9,9,15
19,1,9,9,9,15
16,15,15,9,15,15
4,15,9,9,15,13
1,15,9,9,9,15
7,1,15,9,15,15
2,1,15,9,15,15
28,15,15,9,13,15
4,15,9,9,15,1
22,15,9,9,15,15
10,15,9,9,9,1
26,15,9,9,15,15
24,15,15,9,15,15
31,1,9,9,15,15
23,1,9,9,13,15
17,15,13,9,15,1
33,15,15,9,15,1
13,15,15,9,15,1
16,15,15,9,15,15
23,1,9,9,13,15
5,15,1,9,13,1
3,15,15,9,15,15
8,15,15,9,15,15
3,15,15,9,15,15
28,15,15,9,13,15
27,1,9,9,13,15
29,15,9,9,15,1
15,1,9,9,13,15
33,15,15,9,15,13
38,15,13,9,15,15
19,1,9,9,13,15
5,15,13,9,13,1
1,15,9,9,13,15
26,15,9,9,15,15
33,15,15,9,15,1
38,15,13,9,15,1
4,15,9,9,15,13
31,1,9,9,15,15
9,15,9,9,15,1
26,15,9,9,15,15
40,15,9,9,9,15
3,15,15,9,15,15
11,1,9,9,13,15
2,1,15,9,15,15
24,15,15,9,15,15
14,15,9,9,15,15
22,15,9,9,15,15
24,15,15,9,15,15
29,15,9,9,15,1
21,15,15,9,15,1
9,15,9,9,15,13
26,15,13,9,15,15
33,15,15,9,15,13
5,15,1,9,13,1
14,15,9,9,15,15
13,15,15,9,15,13
5,15,9,9,13,1
38,15,13,9,15,15
39,1,1,9,15,15
12,15,9,9,15,15
29,15,9,9,15,1
4,15,9,9,15,13
30,15,9,9,15,15
15,1,9,9,13,15
9,15,9,9,15,13
16,15,15,9,15,15
37,15,15,9,15,13
33,15,15,9,15,13
4,15,9,9,15,13
21,15,15,3,15,13
14,15,9,9,15,15
