rounds\state,1,3,9,13,15
158,15,15,9,15,15
93,15,3,3,15,15
172,15,3,9,15,15
179,15,3,9,15,15
85,15,3,3,3,15
14,15,3,9,3,15
45,15,3,9,15,15
76,15,3,9,3,15
152,15,3,9,9,15
125,15,3,9,15,15
120,15,3,9,3,15
84,15,3,9,3,15
53,15,15,9,15,15
13,15,15,9,15,15
79,15,15,3,3,15
91,15,3,9,15,15
43,15,15,9,15,15
193,15,15,3,15,15
118,15,3,3,15,15
101,15,15,9,15,15
111,15,3,9,15,15
176,15,3,3,15,15
154,15,3,3,3,15
47,15,3,9,3,15
136,15,13,3,3,15
36,15,3,3,15,15
94,15,3,3,15,15
144,15,3,3,15,15
52,15,3,3,15,15
177,15,3,9,15,15
160,15,15,9,3,15
192,15,3,9,15,15
185,15,15,3,3,15
112,15,3,3,15,15
114,15,3,9,3,15
102,15,3,9,3,15
145,15,15,9,15,15
124,15,3,3,15,15
38,15,15,9,3,15
122,15,15,9,15,15
18,15,15,9,15,15
131,15,15,9,15,15
19,15,15,3,15,15
56,15,15,9,15,15
186,15,15,3,15,15
14,15,3,9,15,15
179,15,15,9,15,15
111,15,15,9,15,15
157,15,15,9,15,15
160,15,15,9,15,15
29,15,15,9,15,15
107,15,15,9,15,15
185,15,15,3,15,15
95,15,15,9,15,15
78,15,3,9,15,15
178,15,15,9,15,15
133,15,15,9,15,15
110,15,15,9,15,15
152,15,15,9,15,15
96,15,3,9,15,15
188,15,15,9,15,15
195,15,3,9,15,15
90,15,15,3,15,15
61,15,3,3,15,15
126,15,15,3,15,15
174,15,3,9,15,15
86,15,15,3,15,15
13,15,15,9,15,15
22,15,15,9,15,15
165,15,15,3,15,15
175,15,3,9,15,15
3,15,3,9,3,15
153,15,3,3,15,15
161,15,15,9,15,15
85,15,3,3,15,15
163,15,15,9,15,15
20,15,15,9,15,15
132,15,3,3,15,15
140,15,3,9,9,15
87,15,3,9,3,15
72,15,15,9,3,15
15,15,3,3,15,15
88,15,3,9,3,15
23,15,3,9,15,15
155,15,3,9,9,15
111,15,3,9,15,15
112,15,3,3,9,13
49,15,3,3,15,15
168,15,3,3,3,15
98,15,15,9,3,13
110,15,3,3,15,15
51,15,3,9,15,15
76,15,3,9,15,15
66,15,3,9,3,15
101,15,15,9,3,15
80,15,15,3,15,15
167,15,15,9,15,15
196,15,3,3,15,13
150,15,3,3,3,15
40,15,3,3,3,15
90,15,15,3,3,15
165,15,3,3,15,15
9,15,3,9,15,15
102,15,3,9,3,15
18,15,3,9,15,15
54,15,15,3,15,15
59,15,15,3,3,15
105,15,15,9,3,15
152,15,3,9,9,15
63,15,3,9,3,15
142,15,3,3,15,15
94,15,3,3,15,15
154,15,3,3,3,15
55,15,3,3,3,15
69,15,3,3,15,13
176,15,3,9,15,15
91,15,15,9,15,15
51,15,3,9,3,15
178,15,15,3,15,15
113,15,3,9,9,15
16,15,15,3,3,15
36,15,3,3,3,15
106,15,3,3,3,15
67,15,15,9,15,15
79,15,15,3,3,15
126,15,3,3,3,15
139,15,15,3,3,15
20,15,3,3,15,15
174,15,3,9,15,15
193,15,3,3,15,15
192,15,3,9,15,15
72,15,3,9,3,15
154,15,3,3,3,15
4,15,15,9,9,15
85,15,3,3,3,15
153,15,3,3,9,15
151,15,3,9,3,15
77,15,15,9,15,15
127,15,3,3,3,15
172,15,3,9,15,15
56,15,3,3,15,15
164,15,3,9,15,15
88,15,3,9,3,15
122,15,3,9,15,15
35,15,15,3,15,15
155,15,3,9,9,15
13,15,15,9,15,15
195,15,3,9,9,15
12,15,3,3,9,15
185,15,3,3,15,15
23,15,3,9,15,15
120,15,3,9,15,15
140,15,3,9,9,15
33,15,15,3,3,15
41,15,3,3,3,15
136,15,3,3,3,15
193,15,3,3,15,15
39,15,3,3,15,15
179,15,3,9,15,15
65,15,3,3,3,15
76,15,3,9,15,15
36,15,3,3,3,15
1,15,3,9,15,15
116,15,3,9,9,15
45,15,3,9,15,15
139,15,15,9,3,15
75,15,3,3,15,15
51,15,3,9,3,15
15,15,3,3,15,15
35,15,15,3,15,15
192,15,3,9,15,15
181,15,3,3,15,15
111,15,3,9,15,15
52,15,3,3,15,15
84,15,3,9,15,15
34,15,3,9,3,15
18,15,3,9,15,15
22,15,3,9,3,15
162,15,3,3,15,15
134,15,3,9,9,15
188,15,3,9,3,15
50,15,3,9,15,15
33,15,15,3,9,15
92,15,3,3,3,15
13,15,3,9,15,15
93,15,15,3,9,15
140,15,3,9,15,15
127,15,3,3,3,15
44,15,3,3,3,15
62,15,3,9,15,15
173,15,3,3,15,15
29,15,3,3,9,15
150,15,3,3,15,15
160,15,3,9,3,15
106,15,3,3,3,15
