rounds\state,1,3,9,13,15
15,15,9,9,9,15
13,15,9,9,9,15
12,15,9,9,9,15
40,15,9,9,9,3
22,15,9,9,9,15
21,15,9,9,9,15
33,15,9,9,9,15
28,15,9,9,9,15
39,15,9,9,9,15
13,15,9,9,9,15
14,15,9,9,9,15
38,15,9,9,9,15
2,15,9,9,9,15
30,15,9,9,9,15
23,15,9,9,9,15
17,15,9,9,9,15
37,15,9,9,9,15
5,15,9,9,9,3
16,15,9,9,9,15
36,3,9,9,9,15
30,15,9,9,9,15
39,15,9,9,9,15
29,15,9,9,9,15
1,15,9,9,9,15
30,15,9,9,9,15
36,15,9,9,9,15
26,15,9,9,9,15
3,15,9,9,9,15
2,15,9,9,9,15
23,15,9,9,9,15
10,15,9,9,9,15
11,15,9,9,9,15
33,15,9,9,9,15
38,15,9,9,9,15
28,15,9,9,9,15
35,15,9,9,9,15
36,3,9,9,9,15
10,15,9,9,9,15
26,15,9,9,9,15
18,15,9,9,9,15
30,15,9,9,9,15
16,15,9,9,9,15
18,15,9,9,9,15
8,15,9,9,9,15
13,3,9,9,9,15
17,3,9,9,9,15
10,15,9,9,9,15
37,15,9,9,9,15
27,15,9,9,9,3
32,15,9,9,9,3
5,15,9,9,9,3
8,15,9,9,9,15
28,15,9,9,9,15
4,15,9,9,9,15
1,15,9,9,9,15
13,15,9,9,9,15
31,15,9,9,9,15
36,15,9,9,9,15
32,15,9,9,9,3
2,15,9,9,9,15
37,15,9,9,9,15
22,15,9,9,9,15
35,15,9,9,9,15
39,15,9,9,9,15
2,15,9,9,9,15
34,15,9,9,9,15
26,15,9,9,9,15
23,15,9,9,9,15
39,15,9,9,9,15
33,15,9,9,9,15
10,15,9,9,9,15
15,15,9,9,9,15
39,15,9,9,9,15
4,15,9,9,9,15
12,15,9,9,9,15
26,15,9,9,9,15
17,15,9,9,9,15
15,15,9,9,9,15
33,15,9,9,9,15
2,15,9,9,9,15
