rounds\state,1,3,9,13,15
111,1,9,9,13,15
135,15,15,9,13,15
124,15,13,9,15,15
132,15,9,9,9,15
185,15,9,9,13,15
112,1,9,9,13,15
36,15,15,9,15,15
87,15,9,9,15,15
195,1,9,9,15,15
48,15,9,9,13,15
188,9,9,9,15,15
123,15,13,9,15,1
27,15,9,9,9,15
92,1,9,9,13,15
85,15,9,9,15,1
196,15,9,9,15,1
57,15,13,9,13,15
139,15,1,9,15,1
175,15,15,9,15,1
11,15,15,9,15,1
146,15,9,13,15,15
72,1,9,9,9,15
145,15,9,9,15,15
3,15,9,9,13,1
150,9,9,9,15,15
86,15,9,9,15,15
104,15,9,9,15,15
47,15,9,9,9,1
16,15,9,9,15,13
105,15,13,9,15,15
99,15,15,9,15,1
138,15,9,9,15,1
29,15,9,9,13,1
23,15,9,9,9,15
66,15,9,9,15,15
69,15,9,9,9,1
147,15,9,9,15,15
162,15,13,9,15,1
149,13,9,9,15,15
105,15,13,9,15,15
11,15,15,9,15,1
127,15,9,9,13,15
14,15,9,9,15,15
109,15,9,9,13,15
52,9,9,9,9,15
135,15,15,9,15,15
51,15,9,9,13,15
196,15,9,9,15,1
165,15,9,9,15,1
184,15,9,9,15,1
136,15,15,9,13,13
182,15,9,9,15,15
112,1,9,9,15,15
167,9,9,9,13,1
57,15,15,9,15,15
55,1,9,9,15,15
24,15,9,9,15,1
108,15,9,9,13,1
90,1,9,9,13,15
93,1,9,9,15,15
79,15,15,9,15,13
153,15,9,9,13,15
39,15,9,9,15,15
4,15,9,9,15,1
89,15,9,9,13,15
63,15,9,9,15,13
140,15,1,9,15,1
25,15,9,9,13,1
156,15,9,9,13,13
44,15,9,9,15,1
2,15,9,9,13,15
106,1,9,9,15,1
192,15,9,9,13,1
141,15,3,9,15,15
132,15,9,9,13,15
85,15,9,9,15,1
103,15,3,9,15,1
133,15,9,9,15,15
22,15,13,9,13,1
6,15,9,9,15,1
66,15,9,9,15,15
151,1,9,9,9,15
146,15,9,9,15,1
195,15,9,9,15,15
160,15,9,9,15,1
113,1,9,9,15,15
76,15,15,9,15,15
21,15,9,9,13,1
37,15,9,9,15,15
115,15,15,9,15,15
5,15,9,9,9,1
71,13,13,9,13,15
57,15,15,9,13,15
164,15,9,9,15,1
49,15,9,9,13,15
173,15,9,9,9,15
28,15,9,9,13,1
70,1,9,9,13,15
53,1,9,9,13,1
190,1,9,9,13,1
110,13,9,9,13,15
38,15,9,9,15,15
187,9,9,9,15,1
109,15,9,9,13,1
59,15,15,9,15,13
128,9,9,9,13,15
179,15,3,9,15,15
60,15,15,9,15,13
13,15,9,9,15,15
82,15,3,9,15,13
94,1,9,9,15,15
10,9,15,9,15,15
111,1,9,9,13,15
183,15,9,9,15,15
63,15,9,9,15,1
191,15,9,9,13,1
58,15,9,9,15,13
60,15,15,9,15,13
111,1,9,9,13,15
196,15,9,9,15,1
29,15,9,9,9,1
28,15,9,9,15,1
48,15,9,9,13,1
181,15,3,9,15,1
141,15,3,9,15,1
115,15,15,9,15,15
121,15,3,9,15,13
46,15,13,9,9,1
150,9,9,9,15,15
110,9,9,9,13,15
167,9,9,9,9,1
118,15,15,9,15,1
91,9,9,9,13,15
138,15,9,9,15,1
157,15,15,9,15,1
26,1,9,9,9,15
31,15,9,9,13,1
116,15,15,9,15,15
164,15,9,9,15,15
79,15,15,9,15,13
63,15,9,9,15,13
8,9,15,9,15,15
23,15,9,9,9,15
128,9,9,9,9,1
84,15,3,9,15,1
182,15,9,9,15,15
62,15,9,9,15,13
145,15,9,9,15,1
132,1,9,9,9,15
83,15,3,9,15,1
177,15,15,9,15,13
22,15,13,9,13,1
47,15,9,9,9,1
147,15,9,9,15,15
95,15,15,9,15,15
39,15,9,9,15,15
40,15,9,9,15,1
162,15,9,9,15,1
81,15,3,9,15,1
52,9,9,9,9,15
135,15,15,9,15,15
34,9,15,9,15,15
121,15,3,9,15,13
175,15,15,9,15,1
64,15,9,9,15,1
62,15,9,9,15,13
105,15,9,9,15,15
122,15,1,9,15,1
124,15,13,9,15,15
168,1,9,9,15,15
92,1,9,9,13,15
65,15,9,9,15,15
25,15,9,9,13,1
180,15,1,9,15,1
146,15,9,9,15,1
184,15,9,9,15,1
31,15,9,9,13,1
166,15,9,9,13,1
11,9,15,9,15,1
112,1,9,9,13,15
86,15,9,9,15,1
183,15,9,9,15,15
43,15,9,9,15,1
60,15,15,9,15,13
113,1,9,9,15,15
185,15,9,9,13,15
163,15,9,9,15,13
165,15,9,9,15,1
49,15,9,9,13,15
115,15,15,9,15,15
90,1,9,9,13,15
24,15,9,9,13,1
127,15,9,9,13,15
44,15,13,9,15,1
96,15,15,9,15,15
