rounds\state,1,3,9,13,15
12,15,3,9,9,3
92,15,3,9,3,15
115,15,3,9,9,15
20,15,3,9,3,3
5,15,3,9,3,15
149,15,9,9,3,15
70,15,3,9,15,15
154,15,3,9,3,3
175,15,3,9,9,3
148,15,15,9,3,15
17,15,3,9,3,3
14,15,3,9,3,15
125,15,3,9,3,15
64,15,9,9,15,15
144,15,3,9,9,15
79,15,3,9,3,15
35,15,9,9,15,15
46,15,3,9,3,15
171,15,3,9,9,15
173,15,3,3,3,15
73,15,3,9,15,15
33,15,15,9,9,15
108,15,9,9,3,15
94,15,3,9,3,3
160,15,9,9,3,15
137,15,3,9,9,15
3,15,3,9,3,15
130,15,9,3,3,3
140,15,9,9,9,15
36,15,3,3,9,15
40,15,3,9,3,15
191,15,9,3,3,15
109,15,9,9,3,3
95,15,9,9,15,3
190,15,9,9,3,15
99,15,3,3,3,15
52,15,9,9,3,15
121,15,9,9,9,3
78,15,3,9,3,3
169,15,3,9,9,3
128,15,3,9,3,3
113,15,3,9,3,3
13,15,3,9,3,3
179,15,3,9,3,3
177,15,3,9,3,15
193,15,3,9,3,15
181,15,3,9,3,15
100,15,3,9,3,15
11,15,3,3,3,15
112,15,3,3,9,3
81,15,3,9,3,15
111,15,3,9,3,15
130,15,3,3,3,3
52,15,3,3,3,15
80,15,3,3,3,3
99,15,3,3,3,15
17,15,3,9,3,3
65,15,3,3,3,15
110,15,3,3,3,3
92,15,3,3,3,15
25,15,3,3,3,15
12,15,3,3,9,3
79,15,3,3,3,15
186,15,3,3,9,15
16,15,3,9,3,3
70,15,3,9,3,15
106,15,3,3,3,3
57,15,9,9,3,3
185,15,3,3,3,15
190,15,3,9,3,3
136,15,3,3,9,3
104,15,3,9,3,3
93,15,3,3,3,15
45,15,3,9,3,15
165,15,3,3,3,15
188,15,3,3,3,15
4,3,3,9,3,15
9,15,3,9,9,15
96,15,3,9,3,15
136,15,3,3,3,3
173,15,3,3,3,3
18,15,3,9,3,3
181,15,3,3,9,15
34,15,3,9,3,15
65,15,3,3,3,3
128,15,3,9,3,3
149,15,3,9,3,3
13,15,3,9,3,3
37,15,3,9,3,3
118,15,3,3,3,15
73,15,3,3,3,15
4,3,3,9,3,15
161,15,3,3,3,3
137,15,3,9,3,15
150,15,3,3,3,3
152,15,3,9,9,3
108,15,3,9,3,3
61,15,3,3,9,3
159,15,3,9,3,3
77,15,3,9,3,3
42,15,3,9,3,3
146,15,3,9,3,3
92,15,3,3,3,15
88,15,3,9,3,15
30,15,3,3,3,15
22,15,3,9,3,15
100,15,3,9,3,15
125,15,3,9,3,3
180,15,3,9,3,3
124,15,3,3,3,3
80,15,3,3,3,3
103,15,3,9,3,3
184,15,3,9,3,3
143,15,3,9,3,3
99,15,3,3,3,15
81,15,3,9,3,3
64,15,3,3,3,15
151,15,3,9,3,3
147,15,3,9,3,3
176,15,3,9,3,15
49,15,3,3,3,15
45,15,3,9,3,15
111,15,3,9,3,15
20,15,3,9,3,3
112,15,3,9,9,3
139,15,3,9,3,3
25,15,3,3,3,15
184,15,3,9,3,3
146,15,3,9,3,3
108,15,3,9,3,15
129,15,3,3,3,3
171,15,3,9,3,3
80,15,3,3,3,3
28,15,3,9,9,15
188,15,3,3,3,15
41,15,3,9,3,3
78,15,3,9,3,3
191,15,3,3,3,15
148,15,3,3,3,15
60,15,3,9,3,15
7,15,3,9,3,3
21,15,3,9,3,15
101,15,3,9,3,15
124,15,3,9,3,3
152,15,3,9,9,15
181,15,3,9,3,15
177,15,3,9,3,15
34,15,3,9,3,15
189,15,3,9,9,3
82,15,3,3,9,3
87,15,3,9,3,15
53,15,15,9,9,15
57,15,9,9,3,3
196,15,3,3,3,3
59,15,3,9,3,15
121,15,3,9,9,3
129,15,3,9,3,3
141,15,3,9,9,15
18,15,9,9,3,3
161,15,3,9,3,3
123,15,3,9,3,3
24,15,3,3,3,15
177,15,3,9,3,15
41,15,3,9,3,3
23,15,3,9,3,3
182,15,3,9,3,15
127,15,3,9,3,15
43,15,3,9,3,3
38,15,3,9,3,3
55,15,3,3,3,15
162,15,3,9,3,15
52,15,9,9,3,15
163,15,9,9,3,15
96,15,3,9,3,15
190,15,3,9,3,15
10,15,3,9,3,15
75,15,9,9,3,3
142,15,3,9,3,15
178,15,3,9,3,3
46,15,9,9,3,15
29,15,3,3,9,15
35,15,9,9,3,15
128,15,3,9,3,3
78,15,3,9,3,3
173,15,3,3,3,3
64,15,3,3,3,15
171,15,3,9,3,3
184,15,3,9,3,3
152,15,3,9,9,15
132,15,3,3,3,15
104,15,3,9,3,3
168,15,9,3,3,15
86,15,3,9,3,3
105,15,3,9,3,15
135,15,3,9,3,3
