rounds\state,1,3,9,13,15
2,1,3,9,13,15
5,1,3,9,13,15
13,1,3,9,13,15
20,1,3,9,13,15
27,1,3,9,13,15
32,1,3,9,13,15
34,1,3,9,13,15
38,1,3,9,13,15
43,1,3,9,13,15
49,1,3,9,13,15
62,1,3,9,13,15
63,1,3,9,13,15
66,1,3,9,13,15
67,1,3,9,13,15
73,1,3,9,13,15
75,1,3,9,13,15
79,1,3,9,13,15
81,1,3,9,13,15
89,1,3,9,13,15
90,1,3,9,13,15
93,1,3,9,13,15
97,1,3,9,13,15
98,1,3,9,13,15
101,1,3,9,13,15
113,1,3,9,13,15
122,1,3,9,13,15
123,1,3,9,13,15
127,1,3,9,13,15
131,1,3,9,13,15
134,1,3,9,13,15
135,1,3,9,13,15
138,1,3,9,13,15
145,1,3,9,13,15
152,1,3,9,13,15
165,1,3,9,13,15
173,1,3,9,13,15
176,1,3,9,13,15
188,1,3,9,13,15
190,1,3,9,13,15
196,1,3,9,13,15
1,1,3,9,13,15
24,1,3,9,13,15
26,1,3,9,13,15
27,1,3,9,13,15
28,1,3,9,13,15
34,1,3,9,13,15
42,1,3,9,13,15
49,1,3,9,13,15
51,1,3,9,13,15
52,1,3,9,13,15
56,1,3,9,13,15
58,1,3,9,13,15
62,1,3,9,13,15
68,1,3,9,13,15
70,1,3,9,13,15
77,1,3,9,13,15
86,1,3,9,13,15
96,1,3,9,13,15
98,1,3,9,13,15
99,1,3,9,13,15
102,1,3,9,13,15
104,1,3,9,13,15
105,1,3,9,13,15
106,1,3,9,13,15
107,1,3,9,13,15
111,1,3,9,13,15
113,1,3,9,13,15
114,1,3,9,13,15
116,1,3,9,13,15
122,1,3,9,13,15
123,1,3,9,13,15
126,1,3,9,13,15
127,1,3,9,13,15
157,1,3,9,13,15
163,1,3,9,13,15
170,1,3,9,13,15
176,1,3,9,13,15
186,1,3,9,13,15
194,1,3,9,13,15
196,1,3,9,13,15
1,1,3,9,13,15
13,1,3,9,13,15
14,1,3,9,13,15
15,1,3,9,13,15
18,1,3,9,13,15
19,1,3,9,13,15
26,1,3,9,13,15
33,1,3,9,13,15
37,1,3,9,13,15
39,1,3,9,13,15
44,1,3,9,13,15
45,1,3,9,13,15
56,1,3,9,13,15
57,1,3,9,13,15
59,1,3,9,13,15
62,1,3,9,13,15
76,1,3,9,13,15
79,1,3,9,13,15
82,1,3,9,13,15
100,1,3,9,13,15
104,1,3,9,13,15
107,1,3,9,13,15
110,1,3,9,13,15
117,1,3,9,13,15
121,1,3,9,13,15
123,1,3,9,13,15
133,1,3,9,13,15
134,1,3,9,13,15
136,1,3,9,13,15
143,1,3,9,13,15
144,1,3,9,13,15
149,1,3,9,13,15
150,1,3,9,13,15
166,1,3,9,13,15
167,1,3,9,13,15
174,1,3,9,13,15
177,1,3,9,13,15
189,1,3,9,13,15
191,1,3,9,13,15
193,1,3,9,13,15
3,1,3,9,13,15
5,1,3,9,13,15
12,1,3,9,13,15
15,1,3,9,13,15
17,1,3,9,13,15
25,1,3,9,13,15
40,1,3,9,13,15
49,1,3,9,13,15
51,1,3,9,13,15
52,1,3,9,13,15
55,1,3,9,13,15
56,1,3,9,13,15
57,1,3,9,13,15
62,1,3,9,13,15
70,1,3,9,13,15
72,1,3,9,13,15
77,1,3,9,13,15
78,1,3,9,13,15
102,1,3,9,13,15
105,1,3,9,13,15
108,1,3,9,13,15
110,1,3,9,13,15
113,1,3,9,13,15
117,1,3,9,13,15
127,1,3,9,13,15
128,1,3,9,13,15
132,1,3,9,13,15
136,1,3,9,13,15
138,1,3,9,13,15
143,1,3,9,13,15
150,1,3,9,13,15
152,1,3,9,13,15
153,1,3,9,13,15
159,1,3,9,13,15
165,1,3,9,13,15
166,1,3,9,13,15
173,1,3,9,13,15
176,1,3,9,13,15
178,1,3,9,13,15
188,1,3,9,13,15
3,1,3,9,13,15
8,1,3,9,13,15
12,1,3,9,13,15
13,1,3,9,13,15
15,1,3,9,13,15
16,1,3,9,13,15
19,1,3,9,13,15
21,1,3,9,13,15
22,1,3,9,13,15
23,1,3,9,13,15
30,1,3,9,13,15
33,1,3,9,13,15
40,1,3,9,13,15
41,1,3,9,13,15
54,1,3,9,13,15
55,1,3,9,13,15
66,1,3,9,13,15
78,1,3,9,13,15
80,1,3,9,13,15
84,1,3,9,13,15
96,1,3,9,13,15
106,1,3,9,13,15
118,1,3,9,13,15
122,1,3,9,13,15
123,1,3,9,13,15
125,1,3,9,13,15
126,1,3,9,13,15
127,1,3,9,13,15
131,1,3,9,13,15
137,1,3,9,13,15
141,1,3,9,13,15
151,1,3,9,13,15
154,1,3,9,13,15
156,1,3,9,13,15
162,1,3,9,13,15
163,1,3,9,13,15
170,1,3,9,13,15
171,1,3,9,13,15
176,1,3,9,13,15
196,1,3,9,13,15
