rounds\state,1,3,9,13,15
1,15,9,9,13,15
2,1,15,9,15,15
3,15,15,9,15,15
4,15,9,9,15,13
5,15,9,9,13,15
6,15,9,9,13,15
7,1,15,9,15,15
8,15,15,9,15,15
9,15,9,9,15,13
10,15,9,9,13,13
11,1,9,9,13,15
12,15,15,9,15,15
13,15,15,9,15,13
14,15,9,9,15,15
15,1,9,9,13,15
16,15,15,9,15,15
17,15,9,9,15,13
18,15,9,9,15,15
19,1,9,9,13,15
20,15,15,9,15,15
21,15,15,9,15,13
22,15,9,9,15,15
23,1,9,9,13,15
24,15,15,9,15,15
25,15,15,9,15,13
26,15,9,9,15,15
27,1,9,9,13,15
28,15,15,9,15,15
29,15,9,9,15,1
30,15,9,9,15,15
31,1,9,9,15,15
32,15,9,9,13,15
33,15,15,9,15,13
34,15,9,9,15,15
35,1,9,9,15,15
36,15,15,9,13,15
37,15,15,9,15,13
38,15,13,9,15,15
39,1,9,9,15,15
40,15,9,9,13,15
