rounds\state,1,3,9,13,15
1,15,9,9,3,15
2,15,3,9,3,15
3,15,3,9,3,15
4,15,3,9,3,15
5,15,3,9,3,3
6,15,3,9,3,15
7,15,3,9,3,15
8,15,3,9,3,15
9,15,3,9,3,3
10,15,3,9,3,3
11,15,3,9,3,15
12,15,9,9,3,15
13,15,3,9,3,15
14,15,3,9,3,15
15,15,3,9,3,3
16,15,3,9,3,3
17,15,3,9,3,3
18,15,3,9,3,3
19,15,3,9,3,15
20,15,3,9,3,15
21,15,3,9,3,15
22,15,3,9,3,15
23,15,3,9,3,3
24,15,3,9,3,15
25,15,3,9,3,3
26,15,3,9,3,3
27,15,3,9,3,3
28,15,3,9,3,15
29,15,3,9,9,15
30,15,3,9,9,15
31,15,3,9,3,3
32,15,3,9,3,3
33,15,3,9,3,3
34,15,3,9,3,15
35,15,3,9,3,15
36,15,9,9,3,15
37,15,3,9,3,15
38,15,3,9,3,3
39,15,3,9,3,3
40,15,3,9,3,15
